id,text,source,created_at,
822584612165652481,The Chinese are something invented by people who in believe in global warming to make manufacturing non-competitive. #maga #inauguration2017,Hootsuite,2017-01-20 23:20:29,
822584609691013120,I forgot how good marching bands were! #fantastic #MAGA,Twitter for iPhone,2017-01-20 23:20:28,
822584605794504704,@thehill Pence isn't POTUS! Ridiculous #AmericaFirst #PresidentTrump #MAGA  🇺🇸🇺🇸🇺🇸,Twitter for iPhone,2017-01-20 23:20:27,
822584600077762561,#MAGA  😲😲@cbridger60 https://t.co/2ahuPS2haa,Twitter for iPhone,2017-01-20 23:20:26,
822584598907469824,Obama's photographer just shared a very poignant farewell photo https://t.co/zF3pdAqyoi #TrumpTransition #PresidentTrump #MAGA #privacy,Tweet Old Post,2017-01-20 23:20:25,
822584596378382338,@marcorubio Marco Rubio we hope you will support our new President!  Anything less will not be acceptable #MAGA,Twitter Web Client,2017-01-20 23:20:25,
822584593928880128,Lawbreaker @RahmEmanuel Vs Trump on Sanctuary Cities - American Thinker https://t.co/UqQf8HXli2 #PJNET 111 #MAGA https://t.co/dD5TuvVGwk,smqueue,2017-01-20 23:20:24,
822584590153957378,Congrats @realDonaldTrump  @PastorDScott @brunelldonald @DanScavino @LisaRayamTV @kylevell @leah_levell #MAGA https://t.co/M97Oqn2PfQ,Twitter for iPhone,2017-01-20 23:20:23,
822584581962526721,President Donald Trump...  #MAGA,Twitter Web Client,2017-01-20 23:20:21,
822584577692758020,"@PrisonPlanet @BartHubbuch
"" Well they better start swimmin' or they'll sink like a stone.
For the times they are a… https://t.co/N86dxFGic6",Twitter Web Client,2017-01-20 23:20:20,
822584577516572673,"I heard that no one attended Trump's #inauguralparade. 

I am not surprised. 

He is #unpresidented and an #IllegitimatePresident.

#MAGA",Twitter for Android,2017-01-20 23:20:20,
822584577453654020,"@foxnews giving #thepeople control of their country, no prejudice, safer nation, promise of better future= #BRIGHT #MAGA #Inauguration",Twitter for Android,2017-01-20 23:20:20,
822584576761626625,@FoxNews @marthamaccallum Thank God! #MAGA,Twitter for Android,2017-01-20 23:20:20,
822584571174813701,"Awww... Barack appreciates the send off today, you #PeacefulProtesters!
-mao
#BurnALimoForBarack… https://t.co/ACOLlZ8cMD",Twitter for iPhone,2017-01-20 23:20:19,
822584570432409605,@LEFTH00K @Azleatherneck The good thing is there is the Secret Service that looks after DJT. Those wishing to do harm will get theirs #MAGA,Twitter for iPhone,2017-01-20 23:20:19,
822584570428133377,"@FrankLuntz Thanks to Mr #Soro's, #Libatards &amp; Company.....GOD BLESS our #Police #ArmedForces...#MAGA",Twitter Web Client,2017-01-20 23:20:19,
822584557807476738,"🎶🎤🎵⌛️⏰⌛️'TIL👊🏻MATTIS👊🏻👣👣COME👣👣👊🏻KNOCKIN👊🏻🇺🇸💯🇺🇸🔔
@realDonaldTrump @POTUS @GenMattisKCHS16 @USArmy #maga @usairforce… https://t.co/lCjFfTB49O",Twitter for iPhone,2017-01-20 23:20:16,
822584556037566464,#MAGA Hug #FF @UStheStrongest @penelopesire @anna12061 @blondygirl1 @peterwaldronusa @StFerdinandIII @zialeo2000 https://t.co/qst2MidcvC,#PJNET,2017-01-20 23:20:15,
822584554250702848,"Yikes. I'd better have a word with Stephen Miller, Trump's Jewish speechwriter: https://t.co/x0rLpwzhxO #FakeNews… https://t.co/0QOunaG6eb",Twitter Web Client,2017-01-20 23:20:15,
822584553764253701,"They all tried and they all failed, end of story. #Inauguration #Trump45 #MAGA #WeWon #OurRevolution 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",Twitter for iPhone,2017-01-20 23:20:15,
822584552459747328,"Liberal #Democratic's are an embarrassment to #America! Wonder why they were defeated November, they're bully's &amp; no respect for USA! #MAGA",Twitter for iPhone,2017-01-20 23:20:14,
822584545807650817,"This. Is. The. Silent. Majority.🇺🇸❤️🇺🇸❤️
https://t.co/LD48qRRUlD
#PresidentTrump #Patriotism #MAGA
#ThankYouDonaldJTrump #Trump45",Twitter for iPhone,2017-01-20 23:20:13,
822584540254367749,#MAGA https://t.co/qThGdeCPqz,Twitter Web Client,2017-01-20 23:20:11,
822584535263088641,This inaugural parade is YUGE! #MAGA #InaugurationDay2017 🇺🇸❤👍🇺🇸❤👍🇺🇸❤👍🇺🇸❤,Twitter for iPhone,2017-01-20 23:20:10,
822584535191842821,"Trump is now president, but he still sees himself as leading an insurgency https://t.co/axRxZ54Wh0 #klout #maga",IFTTT,2017-01-20 23:20:10,
822584532423639040,JUST IN: Senate confirms retired Marine General John Kelly as secretary of homeland security. https://t.co/4OKMB27Zto #klout #maga,IFTTT,2017-01-20 23:20:10,
822584532415238144,Last vestiges of the worst 8 yrs in Presidential history &amp; what remains of Obama's legacy. #MAGA #AmericaFirst https://t.co/hApFY3ZX7B,Twitter Web Client,2017-01-20 23:20:10,
822584528636092417,I made a #meme hehe 😂 #TrumpTrain #trump #maga https://t.co/CVqz224Fct,Twitter for iPhone,2017-01-20 23:20:09,
822584527201640449,"@AmyMek @katiemaryrich unfunny #libsnowflake removed tweet! #boycottsnl no wait, nobody watches that shitty show anyway #childmolestor #MAGA",Twitter for iPhone,2017-01-20 23:20:08,
822584523888140293,"@washingtonpost light those candles, gals... it's going to be a long 8 years for you! #MAGA",Twitter Web Client,2017-01-20 23:20:08,
822584522755756037,"His MAGA hats were ""made in China"" so don't buy those? #MAGA https://t.co/0tOMaIORJa",Twitter for iPhone,2017-01-20 23:20:07,
822584522218815488,Respect All people NO MORE LAWS TO DIVIDE THE COUNTRY #FromDay1 #ql #MAGA @therealmaga,Twitter Web Client,2017-01-20 23:20:07,
822584522134917121,"@cassidyhrush awe damn! But he is your president, just like Obama was mine. Show some magnanimity. #MAGA",Twitter for iPhone,2017-01-20 23:20:07,
822584517886148608,POP THE CORK #MAGA! https://t.co/ZI5yMOpUig,Twitter Web Client,2017-01-20 23:20:06,
822584513314361344,PoemStone: fitz - Sharia Expert Defends Child Marriage dlrJxaxaHRU https://t.co/62BNPPrTE6 #MAGA,dlvr.it,2017-01-20 23:20:05,
822584513117253637,@Rosie  oh happy day!! Oh happy day!  #MAGA MOVE YOUR FAT ASS OUTTA THE WAY! Go to China I'm sure you'd fit right in.  😂😂#CommieRosie,Twitter for Android,2017-01-20 23:20:05,
822584511045271554,"@nia4_trump @LVNancy This is the other America, but it's by choice. Their choice. #maga #tcot #pjnet #americafirst",Mobile Web (M5),2017-01-20 23:20:04,
822584503243800576,"@realDonaldTramp Enjoying the hell out of this day!

#MAGA #YoureHired",Twitter Web Client,2017-01-20 23:20:03,
822584496641949696,@Flyers4Cup Why don't you MAGA and take a long walk off a short pier. We'd be better off without the likes of you. #MAGA,Twitter for iPhone,2017-01-20 23:20:01,
822584492024012800,#tombstone movie  #maga #draintheswamp https://t.co/pDKclP5Uwp,Twitter for iPhone,2017-01-20 23:20:00,
822584489088053248,"Hello, my name is Water Cannon, thirsty? #Inauguration #MAGA https://t.co/GOB2BmE4T8",Twitter for Android,2017-01-20 23:19:59,
822584488744062976,"Someone at the restaurant told me to turn off the inauguration, ive never looked at someone so stupid in my life. #Maga",Twitter for iPhone,2017-01-20 23:19:59,
822584487334842368,"#Inauguration@POTUS Loving the pageantry of the parade and ceremonies. So excited for President Trump, his family &amp; our country! #MAGA",Twitter Web Client,2017-01-20 23:19:59,
822584479621533696,It's nice to have a President who talks to the American people. I think folks are tired of being lectured. #MAGA #Inauguration #inaug2017,Twitter Web Client,2017-01-20 23:19:57,
822584479143362560,"""We share one heart, one home, and one glorious destiny."" #TrumpInauguration #Trumpspeech #MAGA",Twitter for iPhone,2017-01-20 23:19:57,
822584476593229825,who wouldnt want to march in inaugural parade. all those lovely close up of their pretty faces  on national tv everywhere.  #maga,Twitter Web Client,2017-01-20 23:19:56,
822584470750511105,"Now that #trump is president, we should start #MAGA because he just screwed it up.  #ResistFromDay1",Twitter Web Client,2017-01-20 23:19:55,
822584470100381697,"@POTUS Thank you!!!! 
#MAGA for ALL!!",Twitter for Android,2017-01-20 23:19:55,
822584468452085761,#IDEFY @PPFA and praise the work of @operationrescue for the unveiling of pure evil. #MAGA #CCOT #tcot https://t.co/BA7ZywWHt4,Twitter for iPhone,2017-01-20 23:19:54,
822584462898855937,#InauguralParade #PresidentTrump #Inauguration #MAGA #GoldenShowers #Trump #TrumpTrain #FOXNews #AnimeRight #GOP… https://t.co/JbRKnr1BCy,Twitter Web Client,2017-01-20 23:19:53,
822584459497209858,#washingtondc #maga My friend Willie and I.  We haven't seen each other in over 20 years! @… https://t.co/nZ8EDvjNYo,Instagram,2017-01-20 23:19:52,
822584458146615297,@folklore_adam Nope. He mostly means illegal immigrants who voted.  That IS illegal.  #ObamaTheChump told them TO BREAK THE LAW.  #MAGA,Twitter Web Client,2017-01-20 23:19:52,
822584449066008576,"While President Trump is promising to #MAGA lefties and  #Soros paid minions destroy, smash and burn other people's businesses! #LockThemUp",Twitter for iPhone,2017-01-20 23:19:50,
822584436814467076,@rickamiller64 @seanhannity @themitchellfink @WSJ I been drinkin haterade all day dog.  Put me on a list if you don't like it.  #MAGA,Twitter for iPhone,2017-01-20 23:19:47,
822584434583109633,"@StefanMolyneux Never Come Down (2017 ""We Won"" Edition)
#Maga #Inauguration #Obama #Trump 
https://t.co/mGF3NbJyu5",Twitter Web Client,2017-01-20 23:19:46,
822584431080828930,".@realDonaldTrump Not ONLY did you NOT deport ALL illegals, your 1st hour in office, you also made it tougher for p… https://t.co/0MaHo4wOQQ",Twitter Web Client,2017-01-20 23:19:45,
822584429440892929,"Mr. President [I will never get tired of that], Isn't IT the YUGEST DAY! @POTUS #MAGA #MAGA3X https://t.co/t8lnPDDZQG",Vitweet,2017-01-20 23:19:45,
822584429105283072,"#MichelleObama: ""I'm finally proud to be an American now that #Trump is #POTUS.  I'm shook to the core with pride."" #Inauguration #MAGA",Twitter Web Client,2017-01-20 23:19:45,
822584427247177728,Virtual reality aims to transport lonely patients out of the https://t.co/gNEqrK8Kc9 #TrumpTransition #PresidentElectTrump #MAGA #privacy,Tweet Old Post,2017-01-20 23:19:44,
822584421652033538,"Thanks to all the high school, college, military, police and fire department bands and veterans groups for #MAGA w/… https://t.co/3y0OHDIqcu",Twitter for iPad,2017-01-20 23:19:43,
822584419349368838,"@JasinGee @SturmDaddy we all worried, power just fell into a wild steed...does he carry us with or buck usoff #MAGA 🙏please @realDonaldTrump",Twitter for iPhone,2017-01-20 23:19:43,
822584413879934977,@ProgressNowCO resistance is futile liberal snowflakes. #MAGA,Twitter for iPhone,2017-01-20 23:19:41,
822584409354338305,@Harlan thanks for the follow. I've seen ya on Fox news before keeping it real! #maga,Mobile Web (M5),2017-01-20 23:19:40,
822584407810867201,All he did is vacation while he was Prez. No surprise it's the first thing he does after his reign of terror ended.… https://t.co/6qtZDoPCIy,Twitter for iPhone,2017-01-20 23:19:40,
822584402295328768,Crazy to think @POTUS is the now the president of our country... What a time to be alive #maga,Twitter for iPhone,2017-01-20 23:19:39,
822584397106974721,"@CNN @NBCNews spreading #FAKENEWS! I enter w/ largest polling approval in history of Russia, they love me. Buy @FLOTUS  jewelry today! #MAGA",Mobile Web (M5),2017-01-20 23:19:37,
822584391423627264,@VoteTrumpPics @realDonaldTrump @POTUS @AppSame @CarmineZozzora @LouDobbs @seanhannity @latinaafortrump… https://t.co/8n8YJWAOFY,Twitter for iPhone,2017-01-20 23:19:36,
822584380640129024,"@realDonaldTrump The Haters will eat their own sh!t when jobs are plenty, incomes are up &amp; 🇺🇸 is flush again. #crybabies 🍼🍼🍼 
#MAGA",Twitter for Android,2017-01-20 23:19:33,
822584377846693888,Kelly Confirmed to Lead Department of Homeland Security - #tcot #MAGA #Trump https://t.co/YhBWaaRQpO,IFTTT,2017-01-20 23:19:33,
822584375506305025,Child Protestor Tells Fox News He Started A Street Fire Because 'Screw Our President' - #tcot #MAGA #Trump https://t.co/sZ5QITedSV,IFTTT,2017-01-20 23:19:32,
822584375485337600,@VeepMikePence #America just inaugurated an incompetent #idiot. At least he &amp; you will enrich yourself at #taxpayer expense. #MAGA my ass.,Twitter for Android,2017-01-20 23:19:32,
822584372687683586,CNN Reports Nancy Sinatra Not Excited That Trump Will Use Her Dad’s Song. She SMACKS Them. - #tcot #MAGA #Trump https://t.co/U2wuHeTrKz,IFTTT,2017-01-20 23:19:31,
822584369873383424,"The disregard of #ClimateChangeIsReal, has the uneducated empowered in their disbelief of science &amp; data. Scary &amp; sad #Inauguration #maga",Twitter for Android,2017-01-20 23:19:31,
822584369827221505,Southwest Airlines Lights Up Pink In  Solidarity With Women's Anti-Trump March - #tcot #MAGA #Trump https://t.co/2eh31IiTgh,IFTTT,2017-01-20 23:19:31,
822584364303351809,"Donald won't #MAGA he will MADA,MARA, and MAWA",Twitter for iPhone,2017-01-20 23:19:29,
822584363045048321,@MartinOMalley How much are these stupid women being paid to protest #MAGA,Twitter for iPad,2017-01-20 23:19:29,
822584362805956610,Proud to be a deplorable today!! Trump Nation!! #MAGA https://t.co/JwiT31KTqO,Twitter for iPhone,2017-01-20 23:19:29,
822584357684645888,Today was a great day. #MAGA realdonldtrump #Bellator170 weigh-ins #TrumpTrain 🦁❤ https://t.co/8xH9J2J3VN,Instagram,2017-01-20 23:19:28,
822584357017841670,"I am super excited that retired General James ""mad dog"" Mattis was just confirmed by the Senate as our Secretary of Defense! #MAGA #SecDef",Twitter for iPhone,2017-01-20 23:19:28,
822584352823504896,"AWESOMESAUCE..Luv that. YES open your eyes, your hearts, minds and we can all UNITE &amp; MAKE AMERICA GREATER THAN EVE… https://t.co/GPfanHEqcq",Twitter Web Client,2017-01-20 23:19:27,
822584352823504896,"AWESOMESAUCE..Luv that. YES open your eyes, your hearts, minds and we can all UNITE &amp; MAKE AMERICA GREATER THAN EVE… https://t.co/GPfanHEqcq",Twitter Web Client,2017-01-20 23:19:27,
822584351477088256,Is it just me or does Mike Pence look like Cotton Hill from King Of The Hill  #MAGA #Trump #obama SUCKED,Twitter for iPhone,2017-01-20 23:19:26,
822584341737984000,Day 1 of Occupation: Trump Associates still under investigation for colluding with Russia. https://t.co/DFEnCUn8pb #MAGA #Resit,Twitter Web Client,2017-01-20 23:19:24,
822584337350721536,"@Tatum_Oneal You should talk to a shrink about that...you know, when you're not talking about your other NUTZO problems.  #MAGA 8+Years",Twitter Web Client,2017-01-20 23:19:23,
822584336549576707,"Another ""WTF"" Entry in #TrumpsDarkAmerica 🕯️
#TheResistance #Resist #NotMyPresident #BoycottTrump #NeverMyPresident… https://t.co/ktI1DOMBai",Twitter for Android,2017-01-20 23:19:23,
822584328144228355,#MAGA! https://t.co/L1soz5P420,Twitter Web Client,2017-01-20 23:19:21,
822584323140386820,"Jan 20, 2017: Attention Everyone....Barack #Obama has (Finally!) Left the Building.... 

(Pinch me, am I dreaming?)… https://t.co/GfZTXGzQ0a",Twitter Web Client,2017-01-20 23:19:20,
822584319893995521,@katelouise217 my source is all the Obama voters I know who live off the government. #MAGA #youdontgetit,Twitter for Android,2017-01-20 23:19:19,
822584316379230208,@realDonaldTrump congratulations can't wait until we all make America great again for everyone! 🎉🎉🎉👍🏼🇺🇸#MAGA,Twitter for iPhone,2017-01-20 23:19:18,
822584315083100163,"I admit it; teared up. Thank you, Lord Jesus! #GodBlessAmerica #MAGA #JesusSaves #inauguration https://t.co/D0xbIU2fmh",Instagram,2017-01-20 23:19:18,
822584312612749312,"ISIS fighters could have been lopping Trump protesters limbs off today in the streets and they still wouldn't have gotten it.

#MAGA",Twitter Web Client,2017-01-20 23:19:17,
822584306358947840,PRESIDENT DONALD J TRUMP! #Inauguration #POTUSTrump #TRUMP #PENCE #MAGA #TRUMPFAMILY #AmericaFirst #GodBlessAmerica #MYPRESIDENTTRUMP #USA,Twitter for Android,2017-01-20 23:19:16,
822584303792033793,And a revolution he did raise #MAGA  https://t.co/zy0dcTQ7Er,Twitter for iPhone,2017-01-20 23:19:15,
822584302135296001,THANK GOD... WE ARE NO LONGER GOING TO LEAD FROM BEHIND. Who is the genius that came up w/that line? #TrumpInauguration #AmericaFirst #maga,Twitter for iPad,2017-01-20 23:19:15,
822584293469908999,"$3,600 for this #gucci number she wore. #MAGA peeps can't afford to look like their admin they… https://t.co/F3KoVLiD2J",Instagram,2017-01-20 23:19:13,
822584292165435392,Less than two days away from my 100Unit PICK OF MY LIFE ! hope your building your bankroll ! #MAGA #freemoney #pickofmylife,Twitter Web Client,2017-01-20 23:19:12,
822584291980955648,Where did the tractors go? We need more cowbell and more tractors. #MAGA,Twitter for iPhone,2017-01-20 23:19:12,
822584291532173312,This is going to be a great year!!! Thank you @POTUS for running for President! #MAGA #PresidentTrump #InaugurationDay,Twitter for iPhone,2017-01-20 23:19:12,
822584283399340036,@BarackObama #notmypresident #MAGA  go @POTUS @realDonaldTrump !,Twitter for iPhone,2017-01-20 23:19:10,
822584282443038720,@realDonaldTrump - #DrainTheSwamp #MAGA,Twitter for iPad,2017-01-20 23:19:10,
822584282292125696,"@POTUS @realDonaldTrump my little neices are on board the Trump train.

#MAGA 

#AdorableNotDeplorable ❤… https://t.co/2EsWIThCrv",Twitter for Android,2017-01-20 23:19:10,
822584280354344962,President Trump is gonna rock. #maga,Twitter for iPhone,2017-01-20 23:19:09,
822584277032402945,"'Your voice, hopes and dreams will define our American destiny.'  #InaugurationDay #MAGA https://t.co/x9HlcmLWr2",iOS,2017-01-20 23:19:09,
822584269998555136,Did George W. opt for the trash bag instead of a #MAGA red poncho? https://t.co/rfwFopPlzB,Twitter for iPhone,2017-01-20 23:19:07,
822584264684433408,@oozypoo @edrooney_ #MAGA https://t.co/yGFLjSppbe,Twitter for Android,2017-01-20 23:19:06,
822584253133320192,Ur insane @thehill! Anti-senamitic ok! By saying #AmericaFirst #PresidentTrump #MAGA 🇺🇸🇺🇸🇺🇸 https://t.co/eLRdrSrlAw,Twitter for iPhone,2017-01-20 23:19:03,
822584248397922306,"@FoxNews Thank you Trump, Supporting you to #MAGA",Twitter Web Client,2017-01-20 23:19:02,
822584245378019329,The #MAGA morons were so stupid. You've been had jackasses #draintheswamp my ass https://t.co/1Dv8E7nx3k,Twitter for iPhone,2017-01-20 23:19:01,
822584237169774592,Trump's First Act As President Is To Raise Mortgage Rates On Struggling Homeowners via @politicususa #MAGA https://t.co/zQXvjTQOVo,Twitter Web Client,2017-01-20 23:18:59,
822584235215163393,Remember the message that got us here. We still have work to do. #MAGA https://t.co/OAppNHaO4g,Twitter Web Client,2017-01-20 23:18:59,
822584233617223687,"@hale_razor Yes, she showed up and YES once again Bill embarrassed her. #MAGA #LockHerUp",Twitter Web Client,2017-01-20 23:18:58,
822584233571024896,@erikalust No more degeneracy. #MAGA,Twitter for iPhone,2017-01-20 23:18:58,
822584227644456960,"#Libtard screams NO as @realDonaldTrump becomes 45th POTUS
ROFLMAO #MAGA 
#RedNationRising 
https://t.co/BOGwJxaXU2",Twitter Web Client,2017-01-20 23:18:57,
822584227376091137,What an experience. #Trump45 #MAGA https://t.co/n0q5qmPpLD,Twitter for iPad,2017-01-20 23:18:57,
822584227321544706,"Born Free? Only non-whitesRborn free,born 2 receive benes while White children Rborn2pay as slaves/serfs4 an endles… https://t.co/xjiP2WtlJk",Crowdfire - Go Big,2017-01-20 23:18:57,
822584223701798917,"This seems safe. 

Are we paying attention yet? 

#MAGA #AmericaFirst #tcot #Trump #DTS #DonaldTrump #libtard… https://t.co/V0R6oVwbpQ",Twitter for Android,2017-01-20 23:18:56,
822584219713015810,"""Seguiremos dos reglas simples:  COMPRAR PRODUCTOS AMERICANOS Y CONTRATAR TRABAJADORES AMERICANOS! #inaugurationday… https://t.co/czsFMGW6fT",Twitter Web Client,2017-01-20 23:18:55,
822584216290476038,This is an actual conversation between a dad and daughter on Facebook! He's trying to #MAGA &amp; she's clearly a ragin… https://t.co/LkGCl7nOwv,Twitter for iPhone,2017-01-20 23:18:54,
822584212393955329,"@CNN @realDonaldTrump like you said #POTUS, let the work begin...and it should start with these criminals #MAGA",Twitter for Android,2017-01-20 23:18:53,
822584211823620097,"@BostonGlobe is so dated, bitter and non-progressive with the rebellious teenager trying to be hip reporting. Sad! #InaugurationDay  #MAGA",Twitter for iPhone,2017-01-20 23:18:53,
822584208795324418,@Karoli Hysterical!  #MAGA gotta see this! LMAO!,Twitter Web Client,2017-01-20 23:18:52,
822584208564645890,Let me try my @POTUS Terrible @wmata broken by yrs of DC neglect'll b #MAGA  -Metro ridership 4 #Inauguration lowest https://t.co/8tehCH1C7C,Twitter for iPhone,2017-01-20 23:18:52,
822584207885160448,trump will turn that cannon around.#MAGA #freedom #wakeupamerica #CCOT #TCOT https://t.co/kBEXQE9mh0,Kindle,2017-01-20 23:18:52,
822584206320607234,"@Ted21437436 rough day? Respond to stress with hyperbole? Feel better, friend! #MAGA",Twitter for Android,2017-01-20 23:18:52,
822584206245117953,Draft ERF methods - Reforestation and Avoided land clearing https://t.co/Dus6iOYNxT #TrumpTransition #PresidentTrump #MAGA #privacy,Tweet Old Post,2017-01-20 23:18:52,
822584205725069316,@POTUS CONGRATULATIONS..PRESIDENT TRUMP! AMAZING DAY! #MAGA,Twitter Web Client,2017-01-20 23:18:52,
822584205083348994,From a @cnn fan.  Shocker...  #MAGA  https://t.co/ACgBkNWw1w,Twitter for iPhone,2017-01-20 23:18:52,
822584199148343299,Senate Approves Gen. James “Mad Dog” Mattis For Sec Of Defense https://t.co/S1IMIIcGGE via @weaselzippers #MAGA,Twitter Web Client,2017-01-20 23:18:50,
822584198028525570,"No more #SocialExperiments #Senate approves #MadDog 2 lead #Pentagon, first #TrumpCabinet member #CCOT #MAGA #CCOT https://t.co/iTwENR0ZFE",Twitter Web Client,2017-01-20 23:18:50,
822584196078194692,#PresidentTrump #Inauguration #MAGA #GoldenShowers #Trump #TrumpTrain #FOXNews #AnimeRight #Tcot #GOP #Jesus #Bible… https://t.co/f9LzNGaxcB,Twitter Web Client,2017-01-20 23:18:49,
822584194769580035,"YES 
The beat of #AmericaFirst  
Are you in?
#GodBlessAmerica 
#Inauguration 
#MAGA 
#TrumpTrain https://t.co/6B8qFa3SqL",Twitter Web Client,2017-01-20 23:18:49,
822584190097092610,@globeandmail Fuckin right! It's nice to have a @POTUS &amp; Defence Sec. with a set of balls! Some goat fuckers will b meeting their god! #MAGA,Twitter for iPhone,2017-01-20 23:18:48,
822584186380881921,This is not protesting!  This is Domestic terrorism and should be treated as such! #MAGA https://t.co/eHkv29caTz,IFTTT,2017-01-20 23:18:47,
822584184166350849,"Thanks so much, @gatman7!! #MAGA @tgradous @MarcFromTO @Capt__Eric @DaveDuBrucq @gaylebg @GinaGWeiss",Twitter Web Client,2017-01-20 23:18:47,
822584178730528768,(IBD) #ClintonFoundation aided interests of Foundation donors.- https://t.co/wdbMiUHnZH #MAGA #PJNET 222- https://t.co/9j87xl2aCA,smqueue,2017-01-20 23:18:45,
822584177166090240,The United States just got a hell of a lot safer. ISIS doesn't have a chance. #MAGA #AmericaFirst https://t.co/rGc05seh5i,Twitter for iPhone,2017-01-20 23:18:45,
822584172149702656,@imillhiser that fucker. How does this #MAGA?,Twitter for Android,2017-01-20 23:18:44,
822584169897361412,Trump Finally President - https://t.co/iVGMtpoE26 #trump #maga #potus https://t.co/GObhHXzROv,American Downfall Posting,2017-01-20 23:18:43,
822584168810999808,@FoxNews @greggutfeld Yes! But will they? #snowflakes #libtards #MAGA @FoxNewsInsider,Twitter for iPhone,2017-01-20 23:18:43,
822584168391516160,@BBCJamesCook @BBCWorld Thanks4 all the negative #fakenews fm #RiggedMedia🤡 @KattyKayBBC @Morning_Joe @morningmika #MAGA🇺🇸 @realDonaldTrump,Twitter for iPhone,2017-01-20 23:18:43,
822584165291921408,"A government of the people, for the people, by the people led by an authentic servant of the people.  God bless Ame… https://t.co/ed8pdZVNKP",Twitter Web Client,2017-01-20 23:18:42,
822584151329177605,.You mean as opposed to a community organizer? #Inauguration #MAGA https://t.co/38Ur0CSoYy,Twitter for iPad,2017-01-20 23:18:39,
822584148888064002,Well. Enough said #TrumpInauguration #maga https://t.co/LZQW8Yu1wY,Twitter for iPhone,2017-01-20 23:18:38,
822584140730171396,@TalladegaC1867 your #marchingband rocked the #inauguration #parade @POTUS  @FLOTUS @IvankaTrump all love it! #performance #MAGA,Twitter for iPhone,2017-01-20 23:18:36,
822584135071961091,"Went down the wrong street! Always thought he was a comedian, not sure who takes him serious;) #MAGA… https://t.co/5FgU3zEVlg",Twitter for iPhone,2017-01-20 23:18:35,
822584132396023809,"Whether you love or hate the change, Happy Inauguration Day! If we're truly going to #MAGA, we MUST unite as a peop… https://t.co/vyvCSDXauN",Twitter for iPhone,2017-01-20 23:18:34,
822584126150733824,"@barneyfarmer No, I think it refers to the potential nonce suggestions #MAGA",Talon (Plus),2017-01-20 23:18:33,
822584119364296713,wittier Trump's first act as President #klout cindycapo wittier9 #MAGA https://t.co/q30NOOqkia cindycapo edaccessible,IFTTT,2017-01-20 23:18:31,
822584118819090432,Oh heavens that was @RobSchneider limo! These animals. #maga #protests #fucktrump https://t.co/pyeE5wKsZh,Twitter for iPad,2017-01-20 23:18:31,
822584117682380800,You're welcome &amp; Thank You In Advance. #MAGA #Inauguration https://t.co/EPTbkGk5of,Twitter for Android,2017-01-20 23:18:31,
822584116638007299,Remember all those gory threats #MAGA made -***with guns***- about the 'tree of liberty'. this is just 'we really R… https://t.co/I8l2WZG7WF,Twitter Web Client,2017-01-20 23:18:30,
822584115128049664,Senate Confirms Gen. John Kelly To Head DHS https://t.co/gQie8PfO4D via @weaselzippers #MAGA,Twitter Web Client,2017-01-20 23:18:30,
822584112590495745,@MoveOn @MarkRuffalo @cher @AlecBaldwin @rosieperezbklyn @marisatomei #snowflakes #lol #MAGA #irrelevant #pleasegoaway #prettyplease,Twitter Web Client,2017-01-20 23:18:29,
822584100452270080,@TheRightScoop this is why Hillary LOST!  So out of touch with mainstream America!  #Inauguration #MAGA,Twitter for Android,2017-01-20 23:18:27,
822584096962514944,Drain the swamp of the libtards and kick out the cucks. Time to put America First 🇺🇸👍 #TrumpInauguration… https://t.co/LOdih00C2y,Twitter Web Client,2017-01-20 23:18:26,
822584092663443457,@jackieevancho You were amazing today!! The Voice of an Angel..... Thank you!! God BlessYou!! #InauguralParade #MAGA,Twitter Web Client,2017-01-20 23:18:25,
822584089047928834,Proud of @LouisLMurrayJr1 continuing the celebration @realDonaldTrump #Inauguration #MAGA https://t.co/WCLLnfBEUP,Twitter for Android,2017-01-20 23:18:24,
822584085541425152,"""The DNC Emails Were Leaked"" Obama Takes Parting Shot At Brennan, Clapper, Clinton
https://t.co/sLjxjTLTTO  #MAGA #Trump",Twitter Web Client,2017-01-20 23:18:23,
822584078281113600,"This truly is a Deplorable parade.

#MAGA",Twitter Web Client,2017-01-20 23:18:21,
822584076871798784,"Good night all &gt; a great day for America &amp; more than likely a great day for the free world ....
#maga #Trump2016",Tweetbot for iΟS,2017-01-20 23:18:21,
822584075668123649,@realDonaldTrump You should offer people in the unemployment lines the jobs protestors left today to be idiots. #MAGA,Twitter for iPhone,2017-01-20 23:18:21,
822584072723632129,Love trumps hate. Oh wait. Just kidding. Imma start this limo on fire. #MAGA https://t.co/p9qfm2osoA,Twitter Web Client,2017-01-20 23:18:20,
822584072513921024,"Shouldn't this say ""Former President"" on @BarackObama profile? @DRUDGE @BreitbartNews #Inauguration @seanhannity… https://t.co/3lWRlG1BVz",Twitter for Android,2017-01-20 23:18:20,
822584071624753153,Loving the marching bands playing patriotic songs! #MAGA,Mobile Web (M5),2017-01-20 23:18:20,
822584068768460800,#MAGA https://t.co/SLCIgedlFL,Twitter for Android,2017-01-20 23:18:19,
